"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"1393503","598.735859131","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1393511","598.814925691","130.185.238.170","192.168.15.8","MQTT","70","1883","168","59943","Publish Ack (id=168)"
"1393550","599.394399976","192.168.15.8","130.185.238.170","MQTT","338","45035","160","1883","Publish Message (id=160) [devices-3]"
"1393559","599.470892124","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1393563","599.546722152","130.185.238.170","192.168.15.8","MQTT","70","1883","160","45035","Publish Ack (id=160)"
"1393596","599.986697018","192.168.15.8","130.185.238.170","MQTT","338","58693","157","1883","Publish Message (id=157) [devices-2]"
"1393603","600.060454007","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1393608","600.136487197","130.185.238.170","192.168.15.8","MQTT","70","1883","157","58693","Publish Ack (id=157)"
"1393666","600.832213897","192.168.15.8","130.185.238.170","MQTT","338","55567","159","1883","Publish Message (id=159) [devices-5]"
"1393673","600.910845844","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1393681","600.986845773","130.185.238.170","192.168.15.8","MQTT","70","1883","159","55567","Publish Ack (id=159)"
"1393703","601.231341078","192.168.15.8","130.185.238.170","MQTT","338","58693","158","1883","Publish Message (id=158) [devices-2]"
"1393712","601.304680266","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1393722","601.380500443","130.185.238.170","192.168.15.8","MQTT","70","1883","158","58693","Publish Ack (id=158)"
"1393753","601.580440757","192.168.15.8","130.185.238.170","MQTT","338","55897","172","1883","Publish Message (id=172) [devices-1]"
"1393765","601.661949553","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1393773","601.741776101","130.185.238.170","192.168.15.8","MQTT","70","1883","172","55897","Publish Ack (id=172)"
"1393904","603.698100273","192.168.15.8","130.185.238.170","MQTT","338","55567","160","1883","Publish Message (id=160) [devices-5]"
"1393913","603.774819372","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1393919","603.851078798","130.185.238.170","192.168.15.8","MQTT","70","1883","160","55567","Publish Ack (id=160)"
"1393945","604.706029635","192.168.15.8","130.185.238.170","MQTT","338","59943","169","1883","Publish Message (id=169) [devices-4]"
"1393956","604.754905742","192.168.15.8","130.185.238.170","MQTT","338","45035","161","1883","Publish Message (id=161) [devices-3]"
"1393957","604.783169930","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1393961","604.830753090","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1393965","604.858950861","130.185.238.170","192.168.15.8","MQTT","70","1883","169","59943","Publish Ack (id=169)"
"1393975","604.906824921","130.185.238.170","192.168.15.8","MQTT","70","1883","161","45035","Publish Ack (id=161)"
"1394029","605.970613574","192.168.15.8","130.185.238.170","MQTT","338","58693","159","1883","Publish Message (id=159) [devices-2]"
"1394030","606.044528496","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1394032","606.120426571","130.185.238.170","192.168.15.8","MQTT","70","1883","159","58693","Publish Ack (id=159)"
"1394052","607.084955599","192.168.15.8","130.185.238.170","MQTT","338","55897","173","1883","Publish Message (id=173) [devices-1]"
"1394058","607.165920292","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394063","607.245736838","130.185.238.170","192.168.15.8","MQTT","70","1883","173","55897","Publish Ack (id=173)"
"1394075","607.565095625","192.168.15.8","130.185.238.170","MQTT","338","59943","170","1883","Publish Message (id=170) [devices-4]"
"1394077","607.642907924","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1394079","607.718796487","130.185.238.170","192.168.15.8","MQTT","70","1883","170","59943","Publish Ack (id=170)"
"1394105","608.523071920","192.168.15.8","130.185.238.170","MQTT","338","58693","160","1883","Publish Message (id=160) [devices-2]"
"1394110","608.596505780","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1394116","608.672398759","130.185.238.170","192.168.15.8","MQTT","70","1883","160","58693","Publish Ack (id=160)"
"1394136","608.802009211","192.168.15.8","130.185.238.170","MQTT","338","55897","174","1883","Publish Message (id=174) [devices-1]"
"1394141","608.881924296","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394147","608.961807356","130.185.238.170","192.168.15.8","MQTT","70","1883","174","55897","Publish Ack (id=174)"
"1394194","609.772256023","192.168.15.8","130.185.238.170","MQTT","338","55567","161","1883","Publish Message (id=161) [devices-5]"
"1394210","609.851270066","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1394212","609.926710631","130.185.238.170","192.168.15.8","MQTT","70","1883","161","55567","Publish Ack (id=161)"
"1394234","610.205133962","192.168.15.8","130.185.238.170","MQTT","338","45035","162","1883","Publish Message (id=162) [devices-3]"
"1394243","610.282986890","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1394245","610.358843213","130.185.238.170","192.168.15.8","MQTT","70","1883","162","45035","Publish Ack (id=162)"
"1394301","612.687697376","192.168.15.8","130.185.238.170","MQTT","338","59943","171","1883","Publish Message (id=171) [devices-4]"
"1394314","612.765703520","192.168.15.8","130.185.238.170","MQTT","338","55897","175","1883","Publish Message (id=175) [devices-1]"
"1394315","612.766676746","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1394319","612.842735702","130.185.238.170","192.168.15.8","MQTT","70","1883","171","59943","Publish Ack (id=171)"
"1394323","612.845810345","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394327","612.868790504","192.168.15.8","130.185.238.170","MQTT","338","55567","162","1883","Publish Message (id=162) [devices-5]"
"1394333","612.925768484","130.185.238.170","192.168.15.8","MQTT","70","1883","175","55897","Publish Ack (id=175)"
"1394335","612.946852105","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1394352","613.022391127","130.185.238.170","192.168.15.8","MQTT","70","1883","162","55567","Publish Ack (id=162)"
"1394446","614.155030509","192.168.15.8","130.185.238.170","MQTT","338","45035","163","1883","Publish Message (id=163) [devices-3]"
"1394449","614.230983994","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1394453","614.306918889","130.185.238.170","192.168.15.8","MQTT","70","1883","163","45035","Publish Ack (id=163)"
"1394463","614.425880629","192.168.15.8","130.185.238.170","MQTT","338","58693","161","1883","Publish Message (id=161) [devices-2]"
"1394464","614.500499257","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1394466","614.576316302","130.185.238.170","192.168.15.8","MQTT","70","1883","161","58693","Publish Ack (id=161)"
"1394535","615.773924682","192.168.15.8","130.185.238.170","MQTT","338","59943","172","1883","Publish Message (id=172) [devices-4]"
"1394536","615.850961413","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1394538","615.926794646","130.185.238.170","192.168.15.8","MQTT","70","1883","172","59943","Publish Ack (id=172)"
"1394552","616.227693555","192.168.15.8","130.185.238.170","MQTT","338","55897","176","1883","Publish Message (id=176) [devices-1]"
"1394569","616.305810779","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394585","616.343371035","192.168.15.8","130.185.238.170","MQTT","338","58693","162","1883","Publish Message (id=162) [devices-2]"
"1394586","616.385875122","130.185.238.170","192.168.15.8","MQTT","70","1883","176","55897","Publish Ack (id=176)"
"1394588","616.416593865","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1394590","616.492422217","130.185.238.170","192.168.15.8","MQTT","70","1883","162","58693","Publish Ack (id=162)"
"1394618","618.326863225","192.168.15.8","130.185.238.170","MQTT","338","45035","164","1883","Publish Message (id=164) [devices-3]"
"1394619","618.403059156","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1394625","618.478763290","130.185.238.170","192.168.15.8","MQTT","70","1883","164","45035","Publish Ack (id=164)"
"1394647","618.915787936","192.168.15.8","130.185.238.170","MQTT","338","55567","163","1883","Publish Message (id=163) [devices-5]"
"1394648","618.994898942","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1394650","619.070820964","130.185.238.170","192.168.15.8","MQTT","70","1883","163","55567","Publish Ack (id=163)"
"1394658","619.744826067","192.168.15.8","130.185.238.170","MQTT","338","59943","173","1883","Publish Message (id=173) [devices-4]"
"1394659","619.823127978","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1394661","619.898842986","130.185.238.170","192.168.15.8","MQTT","70","1883","173","59943","Publish Ack (id=173)"
"1394684","620.446256424","192.168.15.8","130.185.238.170","MQTT","338","58693","163","1883","Publish Message (id=163) [devices-2]"
"1394689","620.520461902","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1394693","620.596494387","130.185.238.170","192.168.15.8","MQTT","70","1883","163","58693","Publish Ack (id=163)"
"1394703","620.645464886","192.168.15.8","130.185.238.170","MQTT","338","45035","165","1883","Publish Message (id=165) [devices-3]"
"1394707","620.722906103","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1394709","620.798764743","130.185.238.170","192.168.15.8","MQTT","70","1883","165","45035","Publish Ack (id=165)"
"1394734","621.210702857","192.168.15.8","130.185.238.170","MQTT","338","55897","177","1883","Publish Message (id=177) [devices-1]"
"1394737","621.290012114","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394744","621.369785503","130.185.238.170","192.168.15.8","MQTT","70","1883","177","55897","Publish Ack (id=177)"
"1394765","621.604863970","192.168.15.8","130.185.238.170","MQTT","338","55567","164","1883","Publish Message (id=164) [devices-5]"
"1394773","621.682723798","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1394789","621.758677152","130.185.238.170","192.168.15.8","MQTT","70","1883","164","55567","Publish Ack (id=164)"
"1394953","623.372025555","192.168.15.8","130.185.238.170","MQTT","68","55897","","1883","Ping Request"
"1394954","623.454137837","130.185.238.170","192.168.15.8","MQTT","68","1883","","55897","Ping Response"
"1394955","623.454172044","192.168.15.8","130.185.238.170","MQTT","338","55897","178","1883","Publish Message (id=178) [devices-1]"
"1394956","623.533954314","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1394958","623.657743311","130.185.238.170","192.168.15.8","MQTT","70","1883","178","55897","Publish Ack (id=178)"
"1395030","624.600300305","192.168.15.8","130.185.238.170","MQTT","68","58693","","1883","Ping Request"
"1395031","624.620832262","192.168.15.8","130.185.238.170","MQTT","338","55567","165","1883","Publish Message (id=165) [devices-5]"
"1395037","624.676466036","130.185.238.170","192.168.15.8","MQTT","68","1883","","58693","Ping Response"
"1395041","624.698842492","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395051","624.774464234","130.185.238.170","192.168.15.8","MQTT","70","1883","165","55567","Publish Ack (id=165)"
"1395056","624.802252031","192.168.15.8","130.185.238.170","MQTT","68","45035","","1883","Ping Request"
"1395066","624.878872429","130.185.238.170","192.168.15.8","MQTT","68","1883","","45035","Ping Response"
"1395088","624.992141722","192.168.15.8","130.185.238.170","MQTT","338","45035","166","1883","Publish Message (id=166) [devices-3]"
"1395095","625.070896888","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395100","625.146706152","130.185.238.170","192.168.15.8","MQTT","70","1883","166","45035","Publish Ack (id=166)"
"1395128","625.472719438","192.168.15.8","130.185.238.170","MQTT","338","59943","174","1883","Publish Message (id=174) [devices-4]"
"1395134","625.553057369","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395138","625.630781502","130.185.238.170","192.168.15.8","MQTT","70","1883","174","59943","Publish Ack (id=174)"
"1395195","626.546730293","192.168.15.8","130.185.238.170","MQTT","338","58693","164","1883","Publish Message (id=164) [devices-2]"
"1395196","626.620544874","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395198","626.696372447","130.185.238.170","192.168.15.8","MQTT","70","1883","164","58693","Publish Ack (id=164)"
"1395200","626.776148889","192.168.15.8","130.185.238.170","MQTT","68","55567","","1883","Ping Request"
"1395201","626.816741276","192.168.15.8","130.185.238.170","MQTT","338","55897","179","1883","Publish Message (id=179) [devices-1]"
"1395202","626.854820380","130.185.238.170","192.168.15.8","MQTT","68","1883","","55567","Ping Response"
"1395207","626.897910636","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395209","626.977754316","130.185.238.170","192.168.15.8","MQTT","70","1883","179","55897","Publish Ack (id=179)"
"1395212","627.554033988","192.168.15.8","130.185.238.170","MQTT","338","55567","166","1883","Publish Message (id=166) [devices-5]"
"1395217","627.631090481","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395219","627.632780053","192.168.15.8","130.185.238.170","MQTT","68","59943","","1883","Ping Request"
"1395220","627.706593405","130.185.238.170","192.168.15.8","MQTT","70","1883","166","55567","Publish Ack (id=166)"
"1395222","627.710948790","130.185.238.170","192.168.15.8","MQTT","68","1883","","59943","Ping Response"
"1395231","628.479756635","192.168.15.8","130.185.238.170","MQTT","338","55897","180","1883","Publish Message (id=180) [devices-1]"
"1395232","628.561877484","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395236","628.641797263","130.185.238.170","192.168.15.8","MQTT","70","1883","180","55897","Publish Ack (id=180)"
"1395248","629.668119186","192.168.15.8","130.185.238.170","MQTT","338","59943","175","1883","Publish Message (id=175) [devices-4]"
"1395254","629.747033494","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395256","629.822818205","130.185.238.170","192.168.15.8","MQTT","70","1883","175","59943","Publish Ack (id=175)"
"1395258","630.414181793","192.168.15.8","130.185.238.170","MQTT","338","58693","165","1883","Publish Message (id=165) [devices-2]"
"1395259","630.488488191","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395261","630.564403529","130.185.238.170","192.168.15.8","MQTT","70","1883","165","58693","Publish Ack (id=165)"
"1395268","630.832148768","192.168.15.8","130.185.238.170","MQTT","338","45035","167","1883","Publish Message (id=167) [devices-3]"
"1395269","630.910924880","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395271","630.986753972","130.185.238.170","192.168.15.8","MQTT","70","1883","167","45035","Publish Ack (id=167)"
"1395273","631.719847795","192.168.15.8","130.185.238.170","MQTT","338","55897","181","1883","Publish Message (id=181) [devices-1]"
"1395279","631.802150982","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395282","631.881933381","130.185.238.170","192.168.15.8","MQTT","70","1883","181","55897","Publish Ack (id=181)"
"1395289","632.615924851","192.168.15.8","130.185.238.170","MQTT","338","58693","166","1883","Publish Message (id=166) [devices-2]"
"1395290","632.617237057","192.168.15.8","130.185.238.170","MQTT","338","59943","176","1883","Publish Message (id=176) [devices-4]"
"1395291","632.692302223","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395293","632.695003142","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395295","632.768184341","130.185.238.170","192.168.15.8","MQTT","70","1883","166","58693","Publish Ack (id=166)"
"1395297","632.770793743","130.185.238.170","192.168.15.8","MQTT","70","1883","176","59943","Publish Ack (id=176)"
"1395307","633.476248698","192.168.15.8","130.185.238.170","MQTT","338","55567","167","1883","Publish Message (id=167) [devices-5]"
"1395308","633.554912573","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395310","633.630664496","130.185.238.170","192.168.15.8","MQTT","70","1883","167","55567","Publish Ack (id=167)"
"1395335","634.276237581","192.168.15.8","130.185.238.170","MQTT","338","55897","182","1883","Publish Message (id=182) [devices-1]"
"1395337","634.357852807","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395343","634.437817550","130.185.238.170","192.168.15.8","MQTT","70","1883","182","55897","Publish Ack (id=182)"
"1395355","634.766547702","192.168.15.8","130.185.238.170","MQTT","338","45035","168","1883","Publish Message (id=168) [devices-3]"
"1395360","634.842822747","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395362","634.918776972","130.185.238.170","192.168.15.8","MQTT","70","1883","168","45035","Publish Ack (id=168)"
"1395374","636.212311855","192.168.15.8","130.185.238.170","MQTT","338","55897","183","1883","Publish Message (id=183) [devices-1]"
"1395375","636.293921829","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395377","636.373774618","130.185.238.170","192.168.15.8","MQTT","70","1883","183","55897","Publish Ack (id=183)"
"1395387","637.423835192","192.168.15.8","130.185.238.170","MQTT","338","55567","168","1883","Publish Message (id=168) [devices-5]"
"1395388","637.503044198","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395390","637.579546488","130.185.238.170","192.168.15.8","MQTT","70","1883","168","55567","Publish Ack (id=168)"
"1395407","638.671707979","192.168.15.8","130.185.238.170","MQTT","338","45035","169","1883","Publish Message (id=169) [devices-3]"
"1395408","638.705238615","192.168.15.8","130.185.238.170","MQTT","338","58693","167","1883","Publish Message (id=167) [devices-2]"
"1395409","638.730005663","192.168.15.8","130.185.238.170","MQTT","338","55897","184","1883","Publish Message (id=184) [devices-1]"
"1395410","638.750961906","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395412","638.763948756","192.168.15.8","130.185.238.170","MQTT","338","59943","177","1883","Publish Message (id=177) [devices-4]"
"1395415","638.780468482","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395417","638.809866039","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395419","638.827079562","130.185.238.170","192.168.15.8","MQTT","70","1883","169","45035","Publish Ack (id=169)"
"1395421","638.842990789","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395423","638.856187014","130.185.238.170","192.168.15.8","MQTT","70","1883","167","58693","Publish Ack (id=167)"
"1395425","638.889712918","130.185.238.170","192.168.15.8","MQTT","70","1883","184","55897","Publish Ack (id=184)"
"1395427","638.918851882","130.185.238.170","192.168.15.8","MQTT","70","1883","177","59943","Publish Ack (id=177)"
"1395436","639.961318519","192.168.15.8","130.185.238.170","MQTT","338","58693","168","1883","Publish Message (id=168) [devices-2]"
"1395437","640.036553963","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395443","640.112314777","130.185.238.170","192.168.15.8","MQTT","70","1883","168","58693","Publish Ack (id=168)"
"1395446","640.173298914","192.168.15.8","130.185.238.170","MQTT","338","55567","169","1883","Publish Message (id=169) [devices-5]"
"1395447","640.250923946","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395449","640.326705130","130.185.238.170","192.168.15.8","MQTT","70","1883","169","55567","Publish Ack (id=169)"
"1395456","641.413454742","192.168.15.8","130.185.238.170","MQTT","338","55567","170","1883","Publish Message (id=170) [devices-5]"
"1395457","641.490917105","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395459","641.566737678","130.185.238.170","192.168.15.8","MQTT","70","1883","170","55567","Publish Ack (id=170)"
"1395466","642.764195539","192.168.15.8","130.185.238.170","MQTT","338","55897","185","1883","Publish Message (id=185) [devices-1]"
"1395468","642.846418555","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395472","642.925657179","130.185.238.170","192.168.15.8","MQTT","70","1883","185","55897","Publish Ack (id=185)"
"1395483","643.834188092","192.168.15.8","130.185.238.170","MQTT","338","55567","171","1883","Publish Message (id=171) [devices-5]"
"1395484","643.910999907","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395488","643.986866586","130.185.238.170","192.168.15.8","MQTT","70","1883","171","55567","Publish Ack (id=171)"
"1395490","644.200459391","192.168.15.8","130.185.238.170","MQTT","338","58693","169","1883","Publish Message (id=169) [devices-2]"
"1395491","644.276535921","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395493","644.280329266","192.168.15.8","130.185.238.170","MQTT","338","45035","170","1883","Publish Message (id=170) [devices-3]"
"1395494","644.283917482","192.168.15.8","130.185.238.170","MQTT","338","59943","178","1883","Publish Message (id=178) [devices-4]"
"1395495","644.352431685","130.185.238.170","192.168.15.8","MQTT","70","1883","169","58693","Publish Ack (id=169)"
"1395497","644.359658003","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395499","644.363085849","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395501","644.434747482","130.185.238.170","192.168.15.8","MQTT","70","1883","170","45035","Publish Ack (id=170)"
"1395503","644.438727145","130.185.238.170","192.168.15.8","MQTT","70","1883","178","59943","Publish Ack (id=178)"
"1395524","647.336608191","192.168.15.8","130.185.238.170","MQTT","338","45035","171","1883","Publish Message (id=171) [devices-3]"
"1395530","647.414833668","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395532","647.490704455","130.185.238.170","192.168.15.8","MQTT","70","1883","171","45035","Publish Ack (id=171)"
"1395534","647.524731167","192.168.15.8","130.185.238.170","MQTT","338","58693","170","1883","Publish Message (id=170) [devices-2]"
"1395535","647.600579336","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395537","647.676310724","130.185.238.170","192.168.15.8","MQTT","70","1883","170","58693","Publish Ack (id=170)"
"1395562","647.962119889","192.168.15.8","130.185.238.170","MQTT","338","59943","179","1883","Publish Message (id=179) [devices-4]"
"1395564","648.038921066","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395573","648.114503079","130.185.238.170","192.168.15.8","MQTT","70","1883","179","59943","Publish Ack (id=179)"
"1395580","648.390357134","192.168.15.8","130.185.238.170","MQTT","338","55567","172","1883","Publish Message (id=172) [devices-5]"
"1395586","648.466779456","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395588","648.542662336","130.185.238.170","192.168.15.8","MQTT","70","1883","172","55567","Publish Ack (id=172)"
"1395590","648.611561076","192.168.15.8","130.185.238.170","MQTT","338","55897","186","1883","Publish Message (id=186) [devices-1]"
"1395591","648.689944545","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395593","648.769651647","130.185.238.170","192.168.15.8","MQTT","70","1883","186","55897","Publish Ack (id=186)"
"1395597","648.902870724","192.168.15.8","130.185.238.170","MQTT","338","58693","171","1883","Publish Message (id=171) [devices-2]"
"1395598","648.976644492","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395600","649.052241043","130.185.238.170","192.168.15.8","MQTT","70","1883","171","58693","Publish Ack (id=171)"
"1395606","649.451213893","192.168.15.8","130.185.238.170","MQTT","338","59943","180","1883","Publish Message (id=180) [devices-4]"
"1395612","649.527069591","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395614","649.602838777","130.185.238.170","192.168.15.8","MQTT","70","1883","180","59943","Publish Ack (id=180)"
"1395621","651.260401845","192.168.15.8","130.185.238.170","MQTT","338","55897","187","1883","Publish Message (id=187) [devices-1]"
"1395622","651.344110621","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395624","651.425697733","130.185.238.170","192.168.15.8","MQTT","70","1883","187","55897","Publish Ack (id=187)"
"1395626","651.514353687","192.168.15.8","130.185.238.170","MQTT","338","45035","172","1883","Publish Message (id=172) [devices-3]"
"1395627","651.591069613","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395634","651.666602986","130.185.238.170","192.168.15.8","MQTT","70","1883","172","45035","Publish Ack (id=172)"
"1395637","652.465868814","192.168.15.8","130.185.238.170","MQTT","338","58693","172","1883","Publish Message (id=172) [devices-2]"
"1395638","652.540434917","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395643","652.616345745","130.185.238.170","192.168.15.8","MQTT","70","1883","172","58693","Publish Ack (id=172)"
"1395664","654.396766294","192.168.15.8","130.185.238.170","MQTT","338","59943","181","1883","Publish Message (id=181) [devices-4]"
"1395665","654.474851798","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395667","654.476696429","192.168.15.8","130.185.238.170","MQTT","338","55567","173","1883","Publish Message (id=173) [devices-5]"
"1395668","654.551438046","130.185.238.170","192.168.15.8","MQTT","70","1883","181","59943","Publish Ack (id=181)"
"1395670","654.554879740","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395672","654.630667342","130.185.238.170","192.168.15.8","MQTT","70","1883","173","55567","Publish Ack (id=173)"
"1395685","655.622987876","192.168.15.8","130.185.238.170","MQTT","338","58693","173","1883","Publish Message (id=173) [devices-2]"
"1395686","655.696428119","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395688","655.772285108","130.185.238.170","192.168.15.8","MQTT","70","1883","173","58693","Publish Ack (id=173)"
"1395696","656.292311136","192.168.15.8","130.185.238.170","MQTT","338","45035","173","1883","Publish Message (id=173) [devices-3]"
"1395697","656.370892723","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1395699","656.446706102","130.185.238.170","192.168.15.8","MQTT","70","1883","173","45035","Publish Ack (id=173)"
"1395701","656.957185430","192.168.15.8","130.185.238.170","MQTT","338","55897","188","1883","Publish Message (id=188) [devices-1]"
"1395702","657.037670729","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1395706","657.117667925","130.185.238.170","192.168.15.8","MQTT","70","1883","188","55897","Publish Ack (id=188)"
"1395716","658.062260372","192.168.15.8","130.185.238.170","MQTT","338","59943","182","1883","Publish Message (id=182) [devices-4]"
"1395718","658.139047477","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1395720","658.214762311","130.185.238.170","192.168.15.8","MQTT","70","1883","182","59943","Publish Ack (id=182)"
"1395730","659.111945507","192.168.15.8","130.185.238.170","MQTT","338","55567","174","1883","Publish Message (id=174) [devices-5]"
"1395731","659.190869570","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1395733","659.266704508","130.185.238.170","192.168.15.8","MQTT","70","1883","174","55567","Publish Ack (id=174)"
"1395735","659.590734803","192.168.15.8","130.185.238.170","MQTT","338","58693","174","1883","Publish Message (id=174) [devices-2]"
"1395736","659.664403094","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1395738","659.740283367","130.185.238.170","192.168.15.8","MQTT","70","1883","174","58693","Publish Ack (id=174)"
