"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"37126","444.068454412","130.185.238.170","192.168.15.8","MQTT","70","1883","115","60295","Publish Ack (id=115)"
"37128","444.080172907","130.185.238.170","192.168.15.8","MQTT","70","1883","108","41451","Publish Ack (id=108)"
"37130","444.132208105","130.185.238.170","192.168.15.8","MQTT","70","1883","117","39557","Publish Ack (id=117)"
"37132","444.192137594","192.168.15.8","130.185.238.170","MQTT","87","42707","110","1883","Publish Message (id=110) [devices-2]"
"37133","444.254772575","192.168.15.8","130.185.238.170","MQTT","87","35447","114","1883","Publish Message (id=114) [devices-9]"
"37134","444.271925717","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"37136","444.322811283","192.168.15.8","130.185.238.170","MQTT","88","58855","113","1883","Publish Message (id=113) [devices-17]"
"37137","444.332498979","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"37139","444.352029529","130.185.238.170","192.168.15.8","MQTT","70","1883","110","42707","Publish Ack (id=110)"
"37141","444.369792614","192.168.15.8","130.185.238.170","MQTT","87","46129","107","1883","Publish Message (id=107) [devices-8]"
"37144","444.396505064","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"37147","444.408343763","130.185.238.170","192.168.15.8","MQTT","70","1883","114","35447","Publish Ack (id=114)"
"37151","444.448728470","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"37153","444.468443495","130.185.238.170","192.168.15.8","MQTT","70","1883","113","58855","Publish Ack (id=113)"
"37158","444.524227808","130.185.238.170","192.168.15.8","MQTT","70","1883","107","46129","Publish Ack (id=107)"
"37165","444.589324753","192.168.15.8","130.185.238.170","MQTT","88","54129","106","1883","Publish Message (id=106) [devices-10]"
"37174","444.648846578","192.168.15.8","130.185.238.170","MQTT","88","51549","103","1883","Publish Message (id=103) [devices-14]"
"37175","444.663581324","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"37177","444.729665393","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"37179","444.739275800","130.185.238.170","192.168.15.8","MQTT","70","1883","106","54129","Publish Ack (id=106)"
"37181","444.813155858","130.185.238.170","192.168.15.8","MQTT","70","1883","103","51549","Publish Ack (id=103)"
"37186","445.128365258","192.168.15.8","130.185.238.170","MQTT","88","41609","117","1883","Publish Message (id=117) [devices-20]"
"37187","445.166477171","192.168.15.8","130.185.238.170","MQTT","88","34463","108","1883","Publish Message (id=108) [devices-11]"
"37190","445.204527643","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"37192","445.243395776","192.168.15.8","130.185.238.170","MQTT","88","35461","106","1883","Publish Message (id=106) [devices-12]"
"37193","445.249096697","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"37195","445.280624633","130.185.238.170","192.168.15.8","MQTT","70","1883","117","41609","Publish Ack (id=117)"
"37197","445.324023772","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"37199","445.328737141","130.185.238.170","192.168.15.8","MQTT","70","1883","108","34463","Publish Ack (id=108)"
"37201","445.403816141","130.185.238.170","192.168.15.8","MQTT","70","1883","106","35461","Publish Ack (id=106)"
"37203","445.434971774","192.168.15.8","130.185.238.170","MQTT","87","42707","111","1883","Publish Message (id=111) [devices-2]"
"37204","445.464827736","192.168.15.8","130.185.238.170","MQTT","87","45863","117","1883","Publish Message (id=117) [devices-6]"
"37210","445.515930542","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"37212","445.538122597","192.168.15.8","130.185.238.170","MQTT","88","41451","109","1883","Publish Message (id=109) [devices-16]"
"37213","445.544262632","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"37215","445.593104075","192.168.15.8","130.185.238.170","MQTT","87","40831","112","1883","Publish Message (id=112) [devices-5]"
"37216","445.596028224","130.185.238.170","192.168.15.8","MQTT","70","1883","111","42707","Publish Ack (id=111)"
"37218","445.616350698","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"37220","445.623944936","130.185.238.170","192.168.15.8","MQTT","70","1883","117","45863","Publish Ack (id=117)"
"37222","445.646831465","192.168.15.8","130.185.238.170","MQTT","88","47077","108","1883","Publish Message (id=108) [devices-15]"
"37223","445.666206926","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"37225","445.692085365","130.185.238.170","192.168.15.8","MQTT","70","1883","109","41451","Publish Ack (id=109)"
"37227","445.720809745","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"37229","445.748762927","130.185.238.170","192.168.15.8","MQTT","70","1883","112","40831","Publish Ack (id=112)"
"37231","445.792628592","130.185.238.170","192.168.15.8","MQTT","70","1883","108","47077","Publish Ack (id=108)"
"37235","446.116106135","192.168.15.8","130.185.238.170","MQTT","88","44627","113","1883","Publish Message (id=113) [devices-13]"
"37236","446.116178842","192.168.15.8","130.185.238.170","MQTT","87","42337","108","1883","Publish Message (id=108) [devices-4]"
"37237","446.178226447","192.168.15.8","130.185.238.170","MQTT","87","59573","114","1883","Publish Message (id=114) [devices-7]"
"37238","446.188604636","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"37240","446.196570044","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"37242","446.256096857","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"37244","446.260339563","130.185.238.170","192.168.15.8","MQTT","70","1883","113","44627","Publish Ack (id=113)"
"37246","446.275308002","130.185.238.170","192.168.15.8","MQTT","70","1883","108","42337","Publish Ack (id=108)"
"37248","446.331904243","130.185.238.170","192.168.15.8","MQTT","70","1883","114","59573","Publish Ack (id=114)"
"37250","446.439561347","192.168.15.8","130.185.238.170","MQTT","88","55495","108","1883","Publish Message (id=108) [devices-19]"
"37258","446.520359211","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37286","446.600078791","130.185.238.170","192.168.15.8","MQTT","70","1883","108","55495","Publish Ack (id=108)"
"37294","447.451935617","192.168.15.8","130.185.238.170","MQTT","88","54129","107","1883","Publish Message (id=107) [devices-10]"
"37296","447.527492912","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"37298","447.603372041","130.185.238.170","192.168.15.8","MQTT","70","1883","107","54129","Publish Ack (id=107)"
"37307","447.869351605","192.168.15.8","130.185.238.170","MQTT","88","41451","110","1883","Publish Message (id=110) [devices-16]"
"37309","447.944278541","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"37311","448.019997653","130.185.238.170","192.168.15.8","MQTT","70","1883","110","41451","Publish Ack (id=110)"
"37313","448.176765393","192.168.15.8","130.185.238.170","MQTT","87","42337","109","1883","Publish Message (id=109) [devices-4]"
"37314","448.255433654","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"37316","448.322849780","192.168.15.8","130.185.238.170","MQTT","88","55495","109","1883","Publish Message (id=109) [devices-19]"
"37317","448.335280628","130.185.238.170","192.168.15.8","MQTT","70","1883","109","42337","Publish Ack (id=109)"
"37319","448.404358054","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37321","448.484119816","130.185.238.170","192.168.15.8","MQTT","70","1883","109","55495","Publish Ack (id=109)"
"37323","448.555543121","192.168.15.8","130.185.238.170","MQTT","88","51977","104","1883","Publish Message (id=104) [devices-18]"
"37324","448.567948070","192.168.15.8","130.185.238.170","MQTT","88","58855","114","1883","Publish Message (id=114) [devices-17]"
"37336","448.592386223","192.168.15.8","130.185.238.170","MQTT","88","34463","109","1883","Publish Message (id=109) [devices-11]"
"37337","448.616511643","192.168.15.8","130.185.238.170","MQTT","87","35447","115","1883","Publish Message (id=115) [devices-9]"
"37338","448.635485173","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"37340","448.640238100","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"37344","448.672977502","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"37348","448.693531314","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"37353","448.712137821","130.185.238.170","192.168.15.8","MQTT","70","1883","114","58855","Publish Ack (id=114)"
"37355","448.715441836","130.185.238.170","192.168.15.8","MQTT","70","1883","104","51977","Publish Ack (id=104)"
"37357","448.752657152","130.185.238.170","192.168.15.8","MQTT","70","1883","109","34463","Publish Ack (id=109)"
"37359","448.768327034","130.185.238.170","192.168.15.8","MQTT","70","1883","115","35447","Publish Ack (id=115)"
"37376","449.041283413","192.168.15.8","130.185.238.170","MQTT","87","60295","116","1883","Publish Message (id=116) [devices-1]"
"37377","449.100755446","192.168.15.8","130.185.238.170","MQTT","87","46129","108","1883","Publish Message (id=108) [devices-8]"
"37378","449.116664656","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"37382","449.176008640","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"37384","449.186902703","192.168.15.8","130.185.238.170","MQTT","88","44627","114","1883","Publish Message (id=114) [devices-13]"
"37385","449.192510533","130.185.238.170","192.168.15.8","MQTT","70","1883","116","60295","Publish Ack (id=116)"
"37387","449.249244849","192.168.15.8","130.185.238.170","MQTT","87","40831","113","1883","Publish Message (id=113) [devices-5]"
"37388","449.251838647","130.185.238.170","192.168.15.8","MQTT","70","1883","108","46129","Publish Ack (id=108)"
"37390","449.260513613","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"37392","449.322288308","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"37394","449.332339319","130.185.238.170","192.168.15.8","MQTT","70","1883","114","44627","Publish Ack (id=114)"
"37396","449.398188995","130.185.238.170","192.168.15.8","MQTT","70","1883","113","40831","Publish Ack (id=113)"
"37398","449.410202931","192.168.15.8","130.185.238.170","MQTT","88","51549","104","1883","Publish Message (id=104) [devices-14]"
"37399","449.493247553","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"37403","449.573116668","130.185.238.170","192.168.15.8","MQTT","70","1883","104","51549","Publish Ack (id=104)"
"37405","449.655815041","192.168.15.8","130.185.238.170","MQTT","87","59573","115","1883","Publish Message (id=115) [devices-7]"
"37409","449.732022349","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"37416","449.808017633","130.185.238.170","192.168.15.8","MQTT","70","1883","115","59573","Publish Ack (id=115)"
"37418","449.830891433","192.168.15.8","130.185.238.170","MQTT","87","45863","118","1883","Publish Message (id=118) [devices-6]"
"37419","449.870292078","192.168.15.8","130.185.238.170","MQTT","87","39557","118","1883","Publish Message (id=118) [devices-3]"
"37420","449.895799704","192.168.15.8","130.185.238.170","MQTT","88","35461","107","1883","Publish Message (id=107) [devices-12]"
"37421","449.912046142","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"37423","449.943797742","192.168.15.8","130.185.238.170","MQTT","88","51977","105","1883","Publish Message (id=105) [devices-18]"
"37424","449.948188635","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"37426","449.975864871","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"37428","449.991973942","130.185.238.170","192.168.15.8","MQTT","70","1883","118","45863","Publish Ack (id=118)"
"37430","450.023309946","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"37432","450.023933727","130.185.238.170","192.168.15.8","MQTT","70","1883","118","39557","Publish Ack (id=118)"
"37434","450.055800731","130.185.238.170","192.168.15.8","MQTT","70","1883","107","35461","Publish Ack (id=107)"
"37437","450.103333238","130.185.238.170","192.168.15.8","MQTT","70","1883","105","51977","Publish Ack (id=105)"
"37439","450.182492757","192.168.15.8","130.185.238.170","MQTT","88","47077","109","1883","Publish Message (id=109) [devices-15]"
"37440","450.256808470","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"37442","450.323921272","192.168.15.8","130.185.238.170","MQTT","87","42337","110","1883","Publish Message (id=110) [devices-4]"
"37443","450.328629376","130.185.238.170","192.168.15.8","MQTT","70","1883","109","47077","Publish Ack (id=109)"
"37445","450.403521501","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"37447","450.484664214","130.185.238.170","192.168.15.8","MQTT","70","1883","110","42337","Publish Ack (id=110)"
"37449","450.681154934","192.168.15.8","130.185.238.170","MQTT","88","41609","118","1883","Publish Message (id=118) [devices-20]"
"37452","450.756197451","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"37455","450.832505267","130.185.238.170","192.168.15.8","MQTT","70","1883","118","41609","Publish Ack (id=118)"
"37460","450.881339631","192.168.15.8","130.185.238.170","MQTT","87","35447","116","1883","Publish Message (id=116) [devices-9]"
"37463","450.956481675","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"37465","451.032317835","130.185.238.170","192.168.15.8","MQTT","70","1883","116","35447","Publish Ack (id=116)"
"37468","451.138775008","192.168.15.8","130.185.238.170","MQTT","88","55495","110","1883","Publish Message (id=110) [devices-19]"
"37469","451.147825603","192.168.15.8","130.185.238.170","MQTT","87","42707","112","1883","Publish Message (id=112) [devices-2]"
"37471","451.220253746","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37473","451.228037760","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"37475","451.300188286","130.185.238.170","192.168.15.8","MQTT","70","1883","110","55495","Publish Ack (id=110)"
"37477","451.307883279","130.185.238.170","192.168.15.8","MQTT","70","1883","112","42707","Publish Ack (id=112)"
"37479","451.396262996","192.168.15.8","130.185.238.170","MQTT","87","39557","119","1883","Publish Message (id=119) [devices-3]"
"37480","451.465417569","192.168.15.8","130.185.238.170","MQTT","88","41451","111","1883","Publish Message (id=111) [devices-16]"
"37481","451.472230218","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"37483","451.540320257","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"37485","451.548080316","130.185.238.170","192.168.15.8","MQTT","70","1883","119","39557","Publish Ack (id=119)"
"37487","451.616168974","130.185.238.170","192.168.15.8","MQTT","70","1883","111","41451","Publish Ack (id=111)"
"37489","451.799658234","192.168.15.8","130.185.238.170","MQTT","88","51977","106","1883","Publish Message (id=106) [devices-18]"
"37490","451.879415423","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"37492","451.921176227","192.168.15.8","130.185.238.170","MQTT","87","60295","117","1883","Publish Message (id=117) [devices-1]"
"37493","451.959346224","130.185.238.170","192.168.15.8","MQTT","70","1883","106","51977","Publish Ack (id=106)"
"37495","451.996374635","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"37497","452.057744482","192.168.15.8","130.185.238.170","MQTT","88","34463","110","1883","Publish Message (id=110) [devices-11]"
"37498","452.072118563","130.185.238.170","192.168.15.8","MQTT","70","1883","117","60295","Publish Ack (id=117)"
"37500","452.140976519","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"37502","452.220673095","130.185.238.170","192.168.15.8","MQTT","70","1883","110","34463","Publish Ack (id=110)"
"37504","452.537348287","192.168.15.8","130.185.238.170","MQTT","88","41609","119","1883","Publish Message (id=119) [devices-20]"
"37505","452.612688831","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"37507","452.688429045","130.185.238.170","192.168.15.8","MQTT","70","1883","119","41609","Publish Ack (id=119)"
"37509","452.703196735","192.168.15.8","130.185.238.170","MQTT","88","54129","108","1883","Publish Message (id=108) [devices-10]"
"37510","452.750576893","192.168.15.8","130.185.238.170","MQTT","88","47077","110","1883","Publish Message (id=110) [devices-15]"
"37511","452.779570113","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"37513","452.824729463","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"37515","452.855349729","130.185.238.170","192.168.15.8","MQTT","70","1883","108","54129","Publish Ack (id=108)"
"37517","452.896738498","130.185.238.170","192.168.15.8","MQTT","70","1883","110","47077","Publish Ack (id=110)"
"37519","452.959664617","192.168.15.8","130.185.238.170","MQTT","87","40831","114","1883","Publish Message (id=114) [devices-5]"
"37520","453.034187225","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"37522","453.109975948","130.185.238.170","192.168.15.8","MQTT","70","1883","114","40831","Publish Ack (id=114)"
"37524","453.189919243","192.168.15.8","130.185.238.170","MQTT","87","59573","116","1883","Publish Message (id=116) [devices-7]"
"37525","453.268072493","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"37528","453.333655734","192.168.15.8","130.185.238.170","MQTT","87","45863","119","1883","Publish Message (id=119) [devices-6]"
"37529","453.343935309","130.185.238.170","192.168.15.8","MQTT","70","1883","116","59573","Publish Ack (id=116)"
"37531","453.412348370","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"37535","453.492085400","130.185.238.170","192.168.15.8","MQTT","70","1883","119","45863","Publish Ack (id=119)"
"37540","453.889776492","192.168.15.8","130.185.238.170","MQTT","88","51549","105","1883","Publish Message (id=105) [devices-14]"
"37541","453.957644268","192.168.15.8","130.185.238.170","MQTT","88","55495","111","1883","Publish Message (id=111) [devices-19]"
"37542","453.969514048","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"37544","453.985365538","192.168.15.8","130.185.238.170","MQTT","87","46129","109","1883","Publish Message (id=109) [devices-8]"
"37545","454.040370505","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37547","454.048980211","130.185.238.170","192.168.15.8","MQTT","70","1883","105","51549","Publish Ack (id=105)"
"37549","454.059986523","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"37551","454.120170763","130.185.238.170","192.168.15.8","MQTT","70","1883","111","55495","Publish Ack (id=111)"
"37554","454.135902764","130.185.238.170","192.168.15.8","MQTT","70","1883","109","46129","Publish Ack (id=109)"
"37556","454.187055114","192.168.15.8","130.185.238.170","MQTT","88","58855","115","1883","Publish Message (id=115) [devices-17]"
"37558","454.260311667","130.185.238.170","192.168.15.8","MQTT","86","1883","","58855","Publish Message [devices-17]"
"37562","454.321594776","192.168.15.8","130.185.238.170","MQTT","87","42337","111","1883","Publish Message (id=111) [devices-4]"
"37563","454.332429051","130.185.238.170","192.168.15.8","MQTT","70","1883","115","58855","Publish Ack (id=115)"
"37565","454.392084325","192.168.15.8","130.185.238.170","MQTT","88","41609","120","1883","Publish Message (id=120) [devices-20]"
"37566","454.399716649","130.185.238.170","192.168.15.8","MQTT","85","1883","","42337","Publish Message [devices-4]"
"37568","454.468663552","130.185.238.170","192.168.15.8","MQTT","86","1883","","41609","Publish Message [devices-20]"
"37570","454.479187345","130.185.238.170","192.168.15.8","MQTT","70","1883","111","42337","Publish Ack (id=111)"
"37573","454.530428414","192.168.15.8","130.185.238.170","MQTT","88","44627","115","1883","Publish Message (id=115) [devices-13]"
"37575","454.544502975","130.185.238.170","192.168.15.8","MQTT","70","1883","120","41609","Publish Ack (id=120)"
"37578","454.550276432","192.168.15.8","130.185.238.170","MQTT","88","54129","109","1883","Publish Message (id=109) [devices-10]"
"37581","454.604530226","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"37583","454.627255251","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"37585","454.676650052","130.185.238.170","192.168.15.8","MQTT","70","1883","115","44627","Publish Ack (id=115)"
"37587","454.705441913","130.185.238.170","192.168.15.8","MQTT","70","1883","109","54129","Publish Ack (id=109)"
"37589","454.841112344","192.168.15.8","130.185.238.170","MQTT","87","35447","117","1883","Publish Message (id=117) [devices-9]"
"37590","454.916472882","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"37592","454.992248107","130.185.238.170","192.168.15.8","MQTT","70","1883","117","35447","Publish Ack (id=117)"
"37594","455.011079475","192.168.15.8","130.185.238.170","MQTT","88","35461","108","1883","Publish Message (id=108) [devices-12]"
"37595","455.092689151","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"37597","455.171788968","130.185.238.170","192.168.15.8","MQTT","70","1883","108","35461","Publish Ack (id=108)"
"37599","455.353156246","192.168.15.8","130.185.238.170","MQTT","88","51549","106","1883","Publish Message (id=106) [devices-14]"
"37600","455.433109688","130.185.238.170","192.168.15.8","MQTT","86","1883","","51549","Publish Message [devices-14]"
"37602","455.474025192","192.168.15.8","130.185.238.170","MQTT","87","60295","118","1883","Publish Message (id=118) [devices-1]"
"37603","455.513107763","130.185.238.170","192.168.15.8","MQTT","70","1883","106","51549","Publish Ack (id=106)"
"37605","455.552483566","130.185.238.170","192.168.15.8","MQTT","85","1883","","60295","Publish Message [devices-1]"
"37612","455.628430847","130.185.238.170","192.168.15.8","MQTT","70","1883","118","60295","Publish Ack (id=118)"
"37614","455.632158980","192.168.15.8","130.185.238.170","MQTT","87","46129","110","1883","Publish Message (id=110) [devices-8]"
"37615","455.648568263","192.168.15.8","130.185.238.170","MQTT","88","55495","112","1883","Publish Message (id=112) [devices-19]"
"37616","455.707942153","130.185.238.170","192.168.15.8","MQTT","85","1883","","46129","Publish Message [devices-8]"
"37618","455.733277293","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37620","455.783887175","130.185.238.170","192.168.15.8","MQTT","70","1883","110","46129","Publish Ack (id=110)"
"37622","455.812214791","130.185.238.170","192.168.15.8","MQTT","70","1883","112","55495","Publish Ack (id=112)"
"37624","456.032421404","192.168.15.8","130.185.238.170","MQTT","87","42707","113","1883","Publish Message (id=113) [devices-2]"
"37625","456.112107335","130.185.238.170","192.168.15.8","MQTT","85","1883","","42707","Publish Message [devices-2]"
"37627","456.191896280","130.185.238.170","192.168.15.8","MQTT","70","1883","113","42707","Publish Ack (id=113)"
"37629","456.537790404","192.168.15.8","130.185.238.170","MQTT","88","51977","107","1883","Publish Message (id=107) [devices-18]"
"37630","456.550582055","192.168.15.8","130.185.238.170","MQTT","88","54129","110","1883","Publish Message (id=110) [devices-10]"
"37631","456.619454754","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"37633","456.627220259","130.185.238.170","192.168.15.8","MQTT","86","1883","","54129","Publish Message [devices-10]"
"37639","456.686556342","192.168.15.8","130.185.238.170","MQTT","88","34463","111","1883","Publish Message (id=111) [devices-11]"
"37641","456.699288545","130.185.238.170","192.168.15.8","MQTT","70","1883","107","51977","Publish Ack (id=107)"
"37643","456.703281653","130.185.238.170","192.168.15.8","MQTT","70","1883","110","54129","Publish Ack (id=110)"
"37645","456.768865745","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"37647","456.848673476","130.185.238.170","192.168.15.8","MQTT","70","1883","111","34463","Publish Ack (id=111)"
"37649","456.887614507","192.168.15.8","130.185.238.170","MQTT","87","39557","120","1883","Publish Message (id=120) [devices-3]"
"37650","456.964343602","130.185.238.170","192.168.15.8","MQTT","85","1883","","39557","Publish Message [devices-3]"
"37652","457.040057175","130.185.238.170","192.168.15.8","MQTT","70","1883","120","39557","Publish Ack (id=120)"
"37654","457.123380283","192.168.15.8","130.185.238.170","MQTT","88","41451","112","1883","Publish Message (id=112) [devices-16]"
"37655","457.200198380","130.185.238.170","192.168.15.8","MQTT","86","1883","","41451","Publish Message [devices-16]"
"37657","457.276020302","130.185.238.170","192.168.15.8","MQTT","70","1883","112","41451","Publish Ack (id=112)"
"37665","457.779775518","192.168.15.8","130.185.238.170","MQTT","87","59573","117","1883","Publish Message (id=117) [devices-7]"
"37666","457.828954614","192.168.15.8","130.185.238.170","MQTT","88","55495","113","1883","Publish Message (id=113) [devices-19]"
"37667","457.837488546","192.168.15.8","130.185.238.170","MQTT","87","35447","118","1883","Publish Message (id=118) [devices-9]"
"37668","457.856044972","130.185.238.170","192.168.15.8","MQTT","85","1883","","59573","Publish Message [devices-7]"
"37670","457.864684971","192.168.15.8","130.185.238.170","MQTT","87","40831","115","1883","Publish Message (id=115) [devices-5]"
"37673","457.908240173","130.185.238.170","192.168.15.8","MQTT","86","1883","","55495","Publish Message [devices-19]"
"37675","457.912191485","130.185.238.170","192.168.15.8","MQTT","85","1883","","35447","Publish Message [devices-9]"
"37677","457.931947172","130.185.238.170","192.168.15.8","MQTT","70","1883","117","59573","Publish Ack (id=117)"
"37679","457.938156022","130.185.238.170","192.168.15.8","MQTT","85","1883","","40831","Publish Message [devices-5]"
"37682","457.988002971","130.185.238.170","192.168.15.8","MQTT","70","1883","113","55495","Publish Ack (id=113)"
"37684","457.988003296","130.185.238.170","192.168.15.8","MQTT","70","1883","118","35447","Publish Ack (id=118)"
"37686","458.013972346","130.185.238.170","192.168.15.8","MQTT","70","1883","115","40831","Publish Ack (id=115)"
"37688","458.047155772","192.168.15.8","130.185.238.170","MQTT","88","35461","109","1883","Publish Message (id=109) [devices-12]"
"37689","458.080686482","192.168.15.8","130.185.238.170","MQTT","88","47077","111","1883","Publish Message (id=111) [devices-15]"
"37690","458.128031943","130.185.238.170","192.168.15.8","MQTT","86","1883","","35461","Publish Message [devices-12]"
"37692","458.152604462","130.185.238.170","192.168.15.8","MQTT","86","1883","","47077","Publish Message [devices-15]"
"37694","458.207732893","130.185.238.170","192.168.15.8","MQTT","70","1883","109","35461","Publish Ack (id=109)"
"37696","458.224501942","130.185.238.170","192.168.15.8","MQTT","70","1883","111","47077","Publish Ack (id=111)"
"37698","458.441384786","192.168.15.8","130.185.238.170","MQTT","87","45863","120","1883","Publish Message (id=120) [devices-6]"
"37699","458.520061564","130.185.238.170","192.168.15.8","MQTT","85","1883","","45863","Publish Message [devices-6]"
"37701","458.599876941","130.185.238.170","192.168.15.8","MQTT","70","1883","120","45863","Publish Ack (id=120)"
"37709","459.040107761","192.168.15.8","130.185.238.170","MQTT","88","34463","112","1883","Publish Message (id=112) [devices-11]"
"37710","459.120865297","130.185.238.170","192.168.15.8","MQTT","86","1883","","34463","Publish Message [devices-11]"
"37712","459.139638965","192.168.15.8","130.185.238.170","MQTT","88","44627","116","1883","Publish Message (id=116) [devices-13]"
"37713","459.193339026","192.168.15.8","130.185.238.170","MQTT","88","51977","108","1883","Publish Message (id=108) [devices-18]"
"37714","459.200672057","130.185.238.170","192.168.15.8","MQTT","70","1883","112","34463","Publish Ack (id=112)"
"37716","459.212482653","130.185.238.170","192.168.15.8","MQTT","86","1883","","44627","Publish Message [devices-13]"
"37718","459.271414289","130.185.238.170","192.168.15.8","MQTT","86","1883","","51977","Publish Message [devices-18]"
"37720","459.271656112","192.168.15.8","130.185.238.170","MQTT","87","60295","119","1883","Publish Message (id=119) [devices-1]"
"37721","459.284218342","130.185.238.170","192.168.15.8","MQTT","70","1883","116","44627","Publish Ack (id=116)"
