"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"9186","254.015179504","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a2027576278696d643162635139677237376530327579533541â\200\246","72","Publish Message (id=72) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"9187","254.025824230","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a2027576278696d643162635139677237376530327579533541â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"9189","254.037576608","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","72","Publish Ack (id=72)"
"9191","254.171370693","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a20274c4b77305a5757367a415456695a385849357543765164â\200\246","71","Publish Message (id=71) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"9192","254.182298131","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a20274c4b77305a5757367a415456695a385849357543765164â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"9194","254.188708003","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42593","7b276d657373616765273a2027356873593073626e4d5a4432546855536261714e79356bâ\200\246","76","Publish Message (id=76) [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"9195","254.194180243","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","71","Publish Ack (id=71)"
"9197","254.197890770","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a2027356873593073626e4d5a4432546855536261714e79356bâ\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"9199","254.209497425","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","76","Publish Ack (id=76)"
"9206","254.422027233","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a20277870446c6756675154313367656d635a4e5344397a456bâ\200\246","74","Publish Message (id=74) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"9207","254.434261707","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a20277870446c6756675154313367656d635a4e5344397a456bâ\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"9209","254.445941098","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","74","Publish Ack (id=74)"
"9211","254.634655865","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a20276845496c787350525773424b4876736373354431574d41â\200\246","83","Publish Message (id=83) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"9212","254.646172611","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a20276845496c787350525773424b4876736373354431574d41â\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"9214","254.657915361","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","83","Publish Ack (id=83)"
"9217","254.881102307","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20277662566254305352446f705a75305a31454156356c6556â\200\246","68","Publish Message (id=68) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"9218","254.894718671","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20277662566254305352446f705a75305a31454156356c6556â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"9220","254.906455429","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","68","Publish Ack (id=68)"
"9229","255.505552551","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a2027344b7a5930354a70596d7a365262495868444d4a4d686dâ\200\246","74","Publish Message (id=74) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"9230","255.518317263","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a2027344b7a5930354a70596d7a365262495868444d4a4d686dâ\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"9232","255.530035187","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","74","Publish Ack (id=74)"
"9234","255.548576861","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a202741304c67627070614370573368714b32314c5269775965â\200\246","73","Publish Message (id=73) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"9235","255.558820323","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a202741304c67627070614370573368714b32314c5269775965â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"9237","255.570636882","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","73","Publish Ack (id=73)"
"9239","255.736999463","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37563","7b276d657373616765273a2027526d445873547449566269413952585a6e6e6b4c417a63â\200\246","73","Publish Message (id=73) [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"9240","255.750077063","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37563","1883","7b276d657373616765273a2027526d445873547449566269413952585a6e6e6b4c417a63â\200\246","","Publish Message [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"9242","255.761813712","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37563","1883","","73","Publish Ack (id=73)"
"9244","255.775379531","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42593","7b276d657373616765273a202746657646414656567843686653323273794e6e49697154â\200\246","77","Publish Message (id=77) [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"9245","255.785712240","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a202746657646414656567843686653323273794e6e49697154â\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"9247","255.797525263","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","77","Publish Ack (id=77)"
"9249","255.873809234","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a20277263364c753974776a527269713250584f465a71715933â\200\246","71","Publish Message (id=71) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"9250","255.886917943","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a20277263364c753974776a527269713250584f465a71715933â\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"9252","255.898535498","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","71","Publish Ack (id=71)"
"9254","256.063801287","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","40205","7b276d657373616765273a20276561416f676c3750375533767364594572395045564835â\200\246","77","Publish Message (id=77) [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"9255","256.074309056","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","40205","1883","7b276d657373616765273a20276561416f676c3750375533767364594572395045564835â\200\246","","Publish Message [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"9257","256.085975643","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","40205","1883","","77","Publish Ack (id=77)"
"9259","256.102027085","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a2027764656426f31645338473671575031686e524b677a5261â\200\246","78","Publish Message (id=78) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"9260","256.114172463","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a2027764656426f31645338473671575031686e524b677a5261â\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"9262","256.125858476","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","78","Publish Ack (id=78)"
"9264","256.261475796","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a202752747431384745667576544c6c6c57503963757672334fâ\200\246","75","Publish Message (id=75) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"9265","256.274284541","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39557","1883","7b276d657373616765273a202752747431384745667576544c6c6c57503963757672334fâ\200\246","","Publish Message [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"9267","256.285883913","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39557","1883","","75","Publish Ack (id=75)"
"9269","256.397458114","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a20277676677043526965386c4d634d37503235646653463744â\200\246","73","Publish Message (id=73) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"9270","256.410331140","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a20277676677043526965386c4d634d37503235646653463744â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"9272","256.421631379","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","73","Publish Ack (id=73)"
"9280","256.668441954","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58331","7b276d657373616765273a20274a415a3035553665785a504a4a4f77673567726f354c36â\200\246","70","Publish Message (id=70) [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"9281","256.678221203","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58331","1883","7b276d657373616765273a20274a415a3035553665785a504a4a4f77673567726f354c36â\200\246","","Publish Message [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"9283","256.689905825","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58331","1883","","70","Publish Ack (id=70)"
"9285","256.718384035","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a2027374363704a327632764446667655445539367842314347â\200\246","84","Publish Message (id=84) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"9286","256.730038519","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a2027374363704a327632764446667655445539367842314347â\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"9288","256.741928977","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","84","Publish Ack (id=84)"
"9296","256.978738228","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58671","7b276d657373616765273a20274662564c594970444d3957334478357262564179413956â\200\246","79","Publish Message (id=79) [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"9297","256.989870560","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58671","1883","7b276d657373616765273a20274662564c594970444d3957334478357262564179413956â\200\246","","Publish Message [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"9299","256.992889096","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","34875","7b276d657373616765273a20276e557a5a43586778744131485941474665504e66555631â\200\246","77","Publish Message (id=77) [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"9300","257.001476514","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58671","1883","","79","Publish Ack (id=79)"
"9302","257.005952360","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","34875","1883","7b276d657373616765273a20276e557a5a43586778744131485941474665504e66555631â\200\246","","Publish Message [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"9304","257.017512317","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","34875","1883","","77","Publish Ack (id=77)"
"9306","257.020314065","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46357","7b276d657373616765273a202739477a52626179496e4f4d7a3874746f4d56336664556eâ\200\246","77","Publish Message (id=77) [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"9307","257.029845728","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46357","1883","7b276d657373616765273a202739477a52626179496e4f4d7a3874746f4d56336664556eâ\200\246","","Publish Message [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"9309","257.041694388","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46357","1883","","77","Publish Ack (id=77)"
"9311","257.112561094","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a2027654d4455795931326f763531777a6770536551706a746aâ\200\246","78","Publish Message (id=78) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"9312","257.121944930","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a2027654d4455795931326f763531777a6770536551706a746aâ\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"9314","257.133828695","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","78","Publish Ack (id=78)"
"9326","257.667625833","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a20274e6474687948466364686757474149414e576f7057334eâ\200\246","79","Publish Message (id=79) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"9327","257.678214896","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a20274e6474687948466364686757474149414e576f7057334eâ\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"9329","257.689878748","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","79","Publish Ack (id=79)"
"9333","257.815444030","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a2027626b6b436d3747315944513663517175755648696b4634â\200\246","74","Publish Message (id=74) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"9334","257.825835419","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a2027626b6b436d3747315944513663517175755648696b4634â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"9336","257.837572600","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","74","Publish Ack (id=74)"
"9338","257.852916503","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a20273443576f4c6a554f44394e44536136316a4b334e4a6749â\200\246","72","Publish Message (id=72) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"9339","257.866123196","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a20273443576f4c6a554f44394e44536136316a4b334e4a6749â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"9341","257.878291608","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","72","Publish Ack (id=72)"
"9350","258.249652022","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a20274536554a59735969473177714e726b7863646a62396256â\200\246","74","Publish Message (id=74) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"9351","258.261720576","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a20274536554a59735969473177714e726b7863646a62396256â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"9355","258.273475931","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","74","Publish Ack (id=74)"
"9358","258.442457898","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a2027637a436e3164426f356a6e38334a756a63695435754370â\200\246","73","Publish Message (id=73) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"9359","258.454048062","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a2027637a436e3164426f356a6e38334a756a63695435754370â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
